group,seam,crop,n_overlap,factor,median_abs_rel,p90_abs_rel,mean_signed_rel
g4,p04,strawberry,28,1.0171750288093142,0.0016456390565002378,0.0016456390565002962,-5.7839921487018885e-05
g4,p04,guava,28,1.0171750288093142,0.0016456390565002233,0.0016456390565002962,0.0016456390565002463
g4,p04,papaya,28,1.0171750288093142,0.0016456390565002233,0.0016456390565002962,-0.0055089726510462135
g4,p04,banana,28,1.0171750288093142,0.0016456390565002307,0.0016456390565002905,0.0006787996365615224
g4,p05,cucumber,26,1.0176290044936178,0.00044631029217755385,0.00044631029217759717,0.0005096323507217274
g4,p05,strawberry,26,1.0176290044936178,0.00044631029217753206,0.00044631029217759717,-0.0013257022350188343
g4,p05,guava,26,1.0176290044936178,0.0004463102921774932,0.000446310292177566,0.0005096323507216856
g4,p05,papaya,26,1.0176290044936178,0.000446310292177566,0.000446310292177566,0.000509632350721717
g4,p05,banana,26,1.0176290044936178,0.00044631029217757326,0.00044631029217771816,0.0005096323507217548
g4,p06,cucumber,27,0.5633671022854081,0.03801416048550233,0.08927848954821314,-0.0055486677742615734
g4,p06,strawberry,27,0.5633671022854081,0.01580879598411626,0.03207237581478984,0.0037939595666055593
g4,p06,guava,27,0.5633671022854081,0.10721510451786916,0.10721510451786916,0.013238513856630258
g4,p06,papaya,27,0.5633671022854081,0.10721510451786916,0.1142279163857046,0.021098374166479385
g4,p06,banana,27,0.5633671022854081,0.008356613043059345,0.01711592492694987,-0.002037090762613018
g4,p07,cucumber,27,0.563560233787491,0.0003428164358540157,0.00034281643585408716,-0.0015451817584773867
g4,p07,strawberry,27,0.563560233787491,0.0003428164358540157,0.00034281643585408423,0.0005858325292642638
g4,p07,guava,27,0.563560233787491,0.0003428164358540157,0.0003428164358540157,-0.002521896640358982
g4,p07,papaya,27,0.563560233787491,0.0003428164358540157,0.0003428164358541033,-0.0038892974749931706
g4,p07,banana,27,0.563560233787491,0.0003428164358540014,0.00034281643585405583,0.0007787260639304906
g4,p08,cucumber,27,0.9518834834581338,0.014718690105520784,0.07639060121715262,-0.010833846878853866
g4,p08,strawberry,27,0.9518834834581338,0.013432204462893005,0.025545957247218497,0.003925103564619599
g4,p08,guava,27,0.9518834834581338,0.12603578273654764,0.2000000000000003,0.0028712978526199066
g4,p08,papaya,27,0.9518834834581338,0.05565854631551336,0.06163684771954376,-0.001922198458420428
g4,p08,banana,27,0.9518834834581338,0.006935844177874306,0.012610648986106523,0.0008279608396914453
g4,p09,cucumber,27,0.9521979570886218,0.0003303698781971862,0.0003303698781972655,-0.00021494688911310357
g4,p09,strawberry,27,0.9521979570886218,0.000330369878197218,0.00033036987819728053,0.00018619548661374206
g4,p09,guava,27,0.9521979570886218,0.0003303698781971473,0.0003303698781971862,0.0008280232877766193
g4,p09,papaya,27,0.9521979570886218,0.0003303698781973028,0.0003303698781973028,-0.001953230517262666
g4,p09,banana,27,0.9521979570886218,0.0003303698781972063,0.00033036987819736775,-0.00011655347619895286
g4,p10,cucumber,27,0.9040881231602672,0.05052503376026144,0.07494130106427546,-0.01587414777692745
g4,p10,strawberry,27,0.9040881231602672,0.005326434842075992,0.028074980836280395,0.0008165544657104141
g4,p10,guava,27,0.9040881231602672,0.0505250337602614,0.21849287334099798,0.0051656714672151565
g4,p10,papaya,27,0.9040881231602672,0.05052503376026149,0.1393699594876863,0.027437306477776913
g4,p10,banana,27,0.9040881231602672,0.00701890358760158,0.021753065086329904,0.0014990767232878899
g4,p11,cucumber,27,0.90398056947616,0.00011896371753148686,0.00011896371753159601,-0.0019900386476950807
g4,p11,strawberry,27,0.90398056947616,0.00011896371753147321,0.00011896371753157243,-0.0004612753414663086
g4,p11,guava,27,0.90398056947616,0.00011896371753159601,0.00011896371753159601,-0.001990038647695156
g4,p11,papaya,27,0.90398056947616,0.00011896371753159601,0.00011896371753159601,0.005042272560957099
g4,p11,banana,27,0.90398056947616,0.00011896371753148686,0.00011896371753153822,0.00027844883896694235
g4,p12,cucumber,27,1.1461546803687563,0.04907689467850082,0.09435894731285799,-0.005312202626934303
g4,p12,strawberry,27,1.1461546803687563,0.013857520407334359,0.0339828771337151,-0.0017377082551112953
g4,p12,guava,27,1.1461546803687563,0.15473501749200072,0.267897473761999,-0.03342756373815334
g4,p12,papaya,27,1.1461546803687563,0.014317979009599005,0.09584274387779994,0.009617407076007464
g4,p12,banana,27,1.1461546803687563,0.014317979009599071,0.030166697431624086,0.004148914947361051
g4,p13,cucumber,27,1.147121674505679,0.0008436855456642805,0.000843685545664358,-0.002654038772587964
g4,p13,strawberry,27,1.147121674505679,0.0008436855456643009,0.0008436855456643685,-7.168797785045997e-05
g4,p13,guava,27,1.147121674505679,0.0008436855456641513,0.0008436855456642805,-0.004892076128027183
g4,p13,papaya,27,1.147121674505679,0.000843685545664358,0.000843685545664358,0.0013744284672025885
g4,p13,banana,27,1.147121674505679,0.0008436855456642948,0.000843685545664443,0.0001615566100613256
g4,p14,cucumber,27,1.121211069330135,0.022587495076936345,0.10657058593075422,0.002223125669311802
g4,p14,strawberry,27,1.121211069330135,0.022587495076936387,0.0299984408604449,0.0005744738876178449
g4,p14,guava,27,1.121211069330135,0.022587495076936345,0.022587495076936345,-0.022556953269434313
g4,p14,papaya,27,1.121211069330135,0.022587495076936345,0.022587495076936345,-0.015316860640374578
g4,p14,banana,27,1.121211069330135,0.011116384403169385,0.022587495076936328,0.0043398041775936464
g4,p15,cucumber,26,1.1212110693301347,1.6723375123278816e-16,2.4304905232994935e-16,-1.7577156901570843e-16
g4,p15,strawberry,26,1.1212110693301347,2.1852686186498637e-16,2.534911597633842e-16,-2.030040107735512e-16
g4,p15,guava,26,1.1212110693301347,1.3202664571009594e-16,1.980399685651439e-16,-1.4218254153394946e-16
g4,p15,papaya,26,1.1212110693301347,1.5843197485211511e-16,1.980399685651439e-16,-1.665566915111979e-16
g4,p15,banana,26,1.1212110693301347,1.9203875739650316e-16,2.1852686186498637e-16,-1.9756853462034656e-16
g4,p16,cucumber,28,1.1358177794568953,0.013027618551328944,0.013027618551329057,0.013027618551328933
g4,p16,strawberry,28,1.1358177794568953,0.013027618551328985,0.03762376237623756,0.0037726639982672214
g4,p16,guava,28,1.1358177794568953,0.013027618551328944,0.08118811881188141,-0.014107049802724517
g4,p16,papaya,28,1.1358177794568953,0.013027618551328784,0.013027618551328944,-0.0014442045708329943
g4,p16,banana,28,1.1358177794568953,0.013329310770412323,0.019650691724520393,-0.003198022596639339
g4,p17,cucumber,27,1.1358811682923051,5.580898323333958e-05,5.580898323340909e-05,0.0005383403021027498
g4,p17,strawberry,27,1.1358811682923051,5.580898323331552e-05,5.580898323336564e-05,0.0005383403021027227
g4,p17,guava,27,1.1358811682923051,5.580898323336564e-05,5.580898323336564e-05,0.0005383403021027652
g4,p17,papaya,27,1.1358811682923051,5.580898323333958e-05,5.580898323333958e-05,0.0005383403021027512
g4,p17,banana,27,1.1358811682923051,5.580898323329489e-05,5.5808983233443846e-05,-0.0006720350319387682
g4,p18,cucumber,27,0.8290424785341144,0.021814167139250072,0.05534322915493813,-0.005291735821365189
g4,p18,strawberry,27,0.8290424785341144,0.009465858385420868,0.030978107691251845,-0.001267713836384159
g4,p18,guava,27,0.8290424785341144,0.08766592219709801,0.2164454370705359,0.004696338342813027
g4,p18,papaya,27,0.8290424785341144,0.09480089336348226,0.12415928530921416,0.03172775513685306
g4,p18,banana,27,0.8290424785341144,0.006713465161822883,0.019240866361880486,-0.0003605303587915776
g4,p19,cucumber,27,0.828920545715606,0.00014707668384372855,0.00014707668384377701,-0.0011411397308250752
g4,p19,strawberry,27,0.828920545715606,0.00014707668384371709,0.0001470766838437779,0.00014591479437024937
g4,p19,guava,27,0.828920545715606,0.00014707668384374956,0.00014707668384389237,-0.0011411397308251582
g4,p19,papaya,27,0.828920545715606,0.00014707668384364753,0.00014707668384374956,0.003363551107358579
g4,p19,banana,27,0.828920545715606,0.00014707668384374194,0.00014707668384377701,-1.4967021279160343e-05
g5,p02,cucumber,27,0.9939703153988868,0.006029684601113121,0.006029684601113239,-0.006029684601113159
g5,p02,strawberry,27,0.9939703153988868,0.006029684601113162,0.006029684601113239,-0.0014279701779701833
g5,p02,peanut,27,0.9939703153988868,0.006029684601113194,0.07981320627424529,-0.009475990208055772
g5,p02,avocado,1,0.9939703153988868,10.927643784786643,10.927643784786643,10.927643784786643
g5,p02,pumpkin,27,0.9939703153988868,0.006029684601113194,0.02581625963322399,-0.018203658072105618
g5,p03,cucumber,26,0.9849994641768751,0.00902527075812282,0.00902527075812282,0.00812621494029429
g5,p03,strawberry,26,0.9849994641768751,0.009025270758122818,0.009715438521979255,-0.0030957065589796513
g5,p03,peanut,26,0.9849994641768751,0.00902527075812282,0.00902527075812282,-0.005213829491807908
g5,p03,avocado,26,0.9849994641768751,0.009025270758122818,0.14433986591026288,0.018017812512397282
g5,p03,pumpkin,26,0.9849994641768751,0.009025270758122818,0.009025270758122818,-0.009025270758122818
g5,p04,cucumber,28,0.9852419196153078,0.0002461477871313562,0.0002461477871314689,-7.626265245963865e-05
g5,p04,strawberry,28,0.9852419196153078,0.0002461477871313778,0.0002461477871314689,-7.6262652459631e-05
g5,p04,peanut,28,0.9852419196153078,0.00024614778713131857,0.0002461477871313869,-7.626265245966653e-05
g5,p04,avocado,28,0.9852419196153078,0.0002461477871313562,0.0002461477871314689,-7.626265245961831e-05
g5,p04,pumpkin,28,0.9852419196153078,0.00024614778713135375,0.0002461477871314689,-7.626265245963178e-05
g5,p05,cucumber,26,0.9451114853459904,0.04073155381470832,0.04073155381470836,-0.028424158794180473
g5,p05,strawberry,26,0.9451114853459904,0.03996951859105382,0.05519529080382075,0.020249134993918286
g5,p05,peanut,26,0.9451114853459904,0.04073155381470836,0.06585382909476857,-0.013590739305428704
g5,p05,avocado,26,0.9451114853459904,0.04073155381470834,0.09630679564033338,0.007813456826497499
g5,p05,pumpkin,26,0.9451114853459904,0.04073155381470827,0.31914168963308454,0.023845943611479323
g5,p06,cucumber,27,0.9451114853459907,2.349401190947799e-16,2.349401190947799e-16,2.053550670606224e-16
g5,p06,strawberry,27,0.9451114853459907,2.349401190947799e-16,2.6850299325117705e-16,2.269122280809864e-16
g5,p06,peanut,27,0.9451114853459907,1.879520952758239e-16,3.4173108231967984e-16,2.3119082084446186e-16
g5,p06,avocado,27,0.9451114853459907,2.088356614175821e-16,2.6850299325117705e-16,2.1184665177399964e-16
g5,p06,pumpkin,27,0.9451114853459907,1.879520952758239e-16,2.891570696551137e-16,2.1096403848245688e-16
g5,p07,cucumber,27,0.9910169003485102,0.04857142857142862,0.1401714285714286,0.018797178130511495
g5,p07,strawberry,27,0.9910169003485102,0.038809523809523766,0.0485714285714286,0.004635463214034667
g5,p07,peanut,27,0.9910169003485102,0.04857142857142862,0.05628571428571428,-0.007564213564213566
g5,p07,avocado,27,0.9910169003485102,0.04857142857142857,0.08250000000000005,0.00335762415127493
g5,p07,pumpkin,27,0.9910169003485102,0.04857142857142865,0.24852380952380967,2.6455026455095134e-05
g5,p08,cucumber,27,0.991786998558488,0.0007770787861508056,0.0007770787861508429,0.0025774185046020972
g5,p08,strawberry,27,0.991786998558488,0.0007770787861508056,0.0007770787861509427,-0.0004122859147264672
g5,p08,peanut,27,0.991786998558488,0.0007770787861507833,0.0007770787861509427,-0.0009558685364226147
g5,p08,avocado,27,0.991786998558488,0.0007770787861508429,0.0007770787861508858,-0.002280851176806839
g5,p08,pumpkin,27,0.991786998558488,0.0007770787861508158,0.0007770787861509029,0.0025774185046021046
g5,p09,cucumber,27,1.1657431104657001,0.11776748454864083,0.17539664480382225,-0.009732322843872668
g5,p09,strawberry,27,1.1657431104657001,0.018677092163312703,0.03406165014534268,0.0050095832458945345
g5,p09,peanut,27,1.1657431104657001,0.04479701760339755,0.0685424043671111,0.00164330633618759
g5,p09,avocado,27,1.1657431104657001,0.028472064203344596,0.05968268415694209,0.018481512141872467
g5,p09,pumpkin,27,1.1657431104657001,0.17539664480382225,0.21640223679745182,-0.03135226953025794
g5,p10,cucumber,27,1.1665171402136616,0.0006639796890176468,0.0006639796890177612,0.0009413058688692035
g5,p10,strawberry,27,1.1665171402136616,0.0006639796890176642,0.0006639796890177612,-0.0010034313736944417
g5,p10,peanut,27,1.1665171402136616,0.0006639796890177104,0.0006639796890177104,-9.588732716471765e-05
g5,p10,avocado,27,1.1665171402136616,0.0006639796890176468,0.0006639796890177612,-0.0015479578016122848
g5,p10,pumpkin,27,1.1665171402136616,0.0006639796890176347,0.0006639796890177612,0.007164465045072962
g5,p11,cucumber,27,0.9966880874041296,0.13921810838438753,0.14558641871170946,0.011611502451889544
g5,p11,strawberry,27,0.9966880874041296,0.014138175436587706,0.06791245677641028,0.003139604541414705
g5,p11,peanut,27,0.9966880874041296,0.03878472105067306,0.0985317473706594,0.00720281278957518
g5,p11,avocado,27,0.9966880874041296,0.0031841551636609677,0.13921810838438753,-0.002179454771967665
g5,p11,pumpkin,27,0.9966880874041296,0.14558641871170933,0.14558641871170933,-0.013704455512207883
g5,p12,cucumber,27,0.9968858793873048,0.00019844922967856833,0.00019844922967863517,-0.005194710408260495
g5,p12,strawberry,27,0.9968858793873048,0.00019844922967863517,0.0001984492296787,0.0011355350658530559
g5,p12,peanut,27,0.9968858793873048,0.00019844922967855597,0.0001984492296786611,0.0038484974119016918
g5,p12,avocado,27,0.9968858793873048,0.00019844922967858427,0.00019844922967863517,8.049415350075999e-05
g5,p12,pumpkin,27,0.9968858793873048,0.00019844922967856833,0.00019844922967863517,-0.005194710408260493
g5,p13,cucumber,27,0.9252096054622589,0.07190017975688323,0.13228178069660257,0.00373186390215553
g5,p13,strawberry,27,0.9252096054622589,0.012022771999262796,0.06476506849869668,-0.00012420055625536914
g5,p13,peanut,27,0.9252096054622589,0.03122202249235189,0.07190017975688318,0.009583961928258547
g5,p13,avocado,27,0.9252096054622589,0.07190017975688323,0.07190017975688329,-0.014546306913636524
g5,p13,pumpkin,27,0.9252096054622589,0.07190017975688323,0.23746642699082246,0.03122884399955168
g5,p14,cucumber,27,0.9249325622832252,0.00029943828663057015,0.0002994382866307301,0.0019475001313132244
g5,p14,strawberry,27,0.9249325622832252,0.00029943828663060707,0.0002994382866307301,-0.0005070551904410833
g5,p14,peanut,27,0.9249325622832252,0.00029943828663060707,0.0002994382866307301,0.0001623689882191708
g5,p14,avocado,27,0.9249325622832252,0.0002994382866306235,0.0002994382866307301,-0.0029616105121953616
g5,p14,pumpkin,27,0.9249325622832252,0.00029943828663060707,0.0002994382866307301,0.005629333113944662
g5,p15,cucumber,26,0.8960885114843719,0.031185031185031416,0.10721710721710707,0.008428144966606318
g5,p15,strawberry,26,0.8960885114843719,0.0293659043659042,0.03229383229383232,0.0008764705849463924
g5,p15,peanut,26,0.8960885114843719,0.031185031185031395,0.049549549549549425,0.003254195561887729
g5,p15,avocado,26,0.8960885114843719,0.031185031185031364,0.08991683991683963,-0.003238445546138053
g5,p15,pumpkin,26,0.8960885114843719,0.031185031185031346,0.1211018711018711,-0.0032384455461380505
g5,p16,cucumber,28,0.8963838160962143,0.00032954848550990386,0.000329548485510036,-0.000784569663233977
g5,p16,strawberry,28,0.8963838160962143,0.00032954848550990386,0.0003295484855099547,-0.000784569663233991
g5,p16,peanut,28,0.8963838160962143,0.00032954848550987344,0.0003295484855099547,0.0020997584329584965
g5,p16,avocado,28,0.8963838160962143,0.00032954848550986255,0.000329548485510014,-0.0007845696632340081
g5,p16,pumpkin,28,0.8963838160962143,0.00032954848550992885,0.000329548485510036,-0.0007845696632339587
g5,p17,cucumber,27,0.8886416398949993,0.008637121802279395,0.1329861465116808,0.014104638623483413
g5,p17,strawberry,27,0.8886416398949993,0.008637121802279353,0.008637121802279426,-0.00862502172320154
g5,p17,peanut,27,0.8886416398949993,0.008637121802279296,0.030052078023248108,-0.00035357727751439866
g5,p17,avocado,27,0.8886416398949993,0.008637121802279449,0.11528323797243568,0.00973355009527472
g5,p17,pumpkin,27,0.8886416398949993,0.008637121802279426,0.008637121802279426,0.009733550095274714
g5,p18,cucumber,27,0.8888641399029107,0.0002503821539778701,0.0002503821539780129,-6.959134170507841e-05
g5,p18,strawberry,27,0.8888641399029107,0.0002503821539778701,0.0002503821539780129,-6.959134170509317e-05
g5,p18,peanut,27,0.8888641399029107,0.0002503821539778701,0.0002503821539780129,-6.959134170508155e-05
g5,p18,avocado,27,0.8888641399029107,0.0002503821539779019,0.0002503821539780129,-6.959134170507097e-05
g5,p18,pumpkin,27,0.8888641399029107,0.0002503821539778701,0.0002503821539780129,-6.959134170508773e-05
g5,p19,cucumber,27,0.957326431841939,0.07702222293106142,0.07702222293106159,0.007144403806456719
g5,p19,strawberry,27,0.957326431841939,0.009708333997870291,0.026174666815523044,0.0011725297043472806
g5,p19,peanut,27,0.957326431841939,0.005220741402324104,0.009708333997870291,-0.0003735391062075751
g5,p19,avocado,27,0.957326431841939,0.04264691295016745,0.07702222293106159,-0.0072902082910244565
g5,p19,pumpkin,27,0.957326431841939,0.0770222229310617,0.10248148089078205,0.009788126488087167
g6,p02,cucumber,27,1.0158924205378974,0.01589242053789741,0.04381418092909558,-0.000412025717649113
g6,p02,strawberry,27,1.0158924205378974,0.015892420537897436,0.04760085574572115,0.0031008584846573253
g6,p02,lemon,27,1.0158924205378974,0.015892420537897464,0.029959452687208538,-0.0031225922189211082
g6,p02,grape,27,1.0158924205378974,0.01589242053789741,0.09698451507742452,-0.005787117889807293
g6,p02,peach,27,1.0158924205378974,0.01589242053789741,0.015892420537897474,0.012756950104138454
g6,p03,cucumber,26,1.0158924205378974,0.0,0.0,0.0
g6,p03,strawberry,26,1.0158924205378974,0.0,0.0,0.0
g6,p03,lemon,26,1.0158924205378974,0.0,0.0,0.0
g6,p03,grape,26,1.0158924205378974,0.0,0.0,0.0
g6,p03,peach,26,1.0158924205378974,0.0,0.0,0.0
g6,p04,cucumber,28,1.0179763024261803,0.0020512820512821584,0.002051282051282207,0.0020512820512821354
g6,p04,strawberry,28,1.0179763024261803,0.002051282051282096,0.002051282051282207,0.0003471132042561037
g6,p04,lemon,28,1.0179763024261803,0.0020512820512821562,0.002051282051282207,-0.0006032886527391403
g6,p04,grape,28,1.0179763024261803,0.0020512820512821293,0.002051282051282207,0.002051282051282126
g6,p04,peach,28,1.0179763024261803,0.0020512820512821025,0.002051282051282207,-0.00033455433455427077
g6,p05,cucumber,26,1.018389580680763,0.00040598023116814426,0.00040598023116817543,0.0004849077246774965
g6,p05,strawberry,26,1.018389580680763,0.0004059802311681981,0.0004059802311683477,-0.001351096112433076
g6,p05,lemon,26,1.018389580680763,0.00040598023116817077,0.00040598023116823203,0.00048490772467753296
g6,p05,grape,26,1.018389580680763,0.00040598023116817543,0.00040598023116819723,0.0004849077246775261
g6,p05,peach,26,1.018389580680763,0.00040598023116814426,0.00040598023116817543,0.00048490772467751117
g6,p06,cucumber,27,0.5641015456530799,0.03859114249037238,0.08921694480102697,-0.004995900244438261
g6,p06,strawberry,27,0.5641015456530799,0.01551133932391962,0.03197903294822423,0.004351920212341069
g6,p06,lemon,27,0.5641015456530799,0.011497460512362464,0.021894934333958765,0.0001301589523307462
g6,p06,grape,27,0.5641015456530799,0.015261731564684059,0.048746255883611415,-0.0007582979733885407
g6,p06,peach,27,0.5641015456530799,0.022612817221289563,0.10783055198973047,0.006139540462390282
g6,p07,cucumber,27,0.5640407973399796,0.00010769038583291307,0.000107690385832991,-0.0019753024046597714
g6,p07,strawberry,27,0.5640407973399796,0.00010769038583292982,0.00010769038583299893,0.0001559361702130542
g6,p07,lemon,27,0.5640407973399796,0.00010769038583291308,0.00010769038583299025,8.6868253434766e-05
g6,p07,grape,27,0.5640407973399796,0.00010769038583291307,0.00010769038583300054,0.0007297311711403335
g6,p07,peach,27,0.5640407973399796,0.00010769038583291307,0.000107690385832991,-0.00021703058038969583
g6,p08,cucumber,27,0.9513990484144917,0.016059155899556116,0.07601457444895572,-0.012196228662793381
g6,p08,strawberry,27,0.9513990484144917,0.012053439646170658,0.026781205539443017,0.0025423865129386766
g6,p08,lemon,27,0.9513990484144917,0.012053439646170658,0.023247013158657,-0.0014426748705339142
g6,p08,grape,27,0.9513990484144917,0.02345720735895806,0.054222332964761207,0.010564366964876717
g6,p08,peach,27,0.9513990484144917,0.02672088080046316,0.07339001174593873,-0.0038876721182776524
g6,p09,cucumber,27,0.9512029460005906,0.00020612004418955489,0.00020612004418961644,-0.0008007809992129864
g6,p09,strawberry,27,0.9512029460005906,0.00020612004418957158,0.00020612004418965816,-0.0004003992189239524
g6,p09,lemon,27,0.9512029460005906,0.00020612004418955489,0.0002061200441896255,0.0007833382184523605
g6,p09,grape,27,0.9512029460005906,0.00020612004418960338,0.00020612004418968827,0.001201127902232162
g6,p09,peach,27,0.9512029460005906,0.00020612004418955489,0.00020612004418960338,-0.0031666733372846005
g6,p10,cucumber,27,0.9035695072724936,0.05007705130474588,0.0754484812014127,-0.015428691263694845
g6,p10,strawberry,27,0.9035695072724936,0.005800769206739549,0.02856004844811348,0.001268668267005797
g6,p10,lemon,27,0.9035695072724936,0.01543487619147857,0.024163080685590952,0.005323691449701517
g6,p10,grape,27,0.9035695072724936,0.044915243564779564,0.05751155769571198,0.005475907903511158
g6,p10,peach,27,0.9035695072724936,0.05007705130474584,0.05751155769571198,-0.009751164170693773
g6,p11,cucumber,27,0.9033484841146675,0.0002446111295779082,0.0002446111295781266,-0.0020988630518246143
g6,p11,strawberry,27,0.9033484841146675,0.0002446111295779955,0.0002446111295780762,-0.0005695706412453595
g6,p11,lemon,27,0.9033484841146675,0.0002446111295779628,0.000244611129578033,0.000413545908412805
g6,p11,grape,27,0.9033484841146675,0.0002446111295778645,0.0002446111295779082,9.949478838324433e-05
g6,p11,peach,27,0.9033484841146675,0.0002446111295779628,0.0002446111295780762,0.002297852628590926
g6,p12,cucumber,27,1.140026854271144,0.05349911386487136,0.0985705846332107,-0.009942752337800233
g6,p12,strawberry,27,1.140026854271144,0.012346901424213587,0.03847529027542478,-0.006384725249199369
g6,p12,lemon,27,1.140026854271144,0.009600945210803895,0.029964659742460865,0.003476209727820079
g6,p12,grape,27,1.140026854271144,0.032546421238322076,0.06784715358835036,0.017693339630121648
g6,p12,peach,27,1.140026854271144,0.051667651261254235,0.0985705846332107,-0.012718454725932278
g6,p13,cucumber,27,1.1399958635739855,2.7184181707971907e-05,2.7184181708038684e-05,-0.0036778473325422964
g6,p13,strawberry,27,1.1399958635739855,2.7184181708011186e-05,2.7184181708082265e-05,-0.0011097421737224877
g6,p13,lemon,27,1.1399958635739855,2.7184181707945195e-05,2.718418170806704e-05,0.0006299419661232452
g6,p13,grape,27,1.1399958635739855,2.7184181708038684e-05,2.718418170804435e-05,0.0009126406388481626
g6,p13,peach,27,1.1399958635739855,2.718418170799973e-05,2.7184181708038684e-05,0.002999226080389276
g6,p14,cucumber,27,1.1123438639982044,0.02425622799111726,0.10468134188148517,0.0004805616066106585
g6,p14,strawberry,27,1.1123438639982044,0.024256227991117183,0.02823992816374669,-0.0011652754377248914
g6,p14,lemon,27,1.1123438639982044,0.020095761645650304,0.02425622799111723,0.003236079104315803
g6,p14,grape,27,1.1123438639982044,0.02425622799111726,0.0841597466765364,0.0030188721246232116
g6,p14,peach,27,1.1123438639982044,0.02425622799111724,0.047298315289534286,-0.002423499114835065
g6,p15,cucumber,26,1.1123438639982046,1.9961867198773862e-16,3.1051793420314896e-16,2.2577992128948476e-16
g6,p15,strawberry,26,1.1123438639982046,2.2813562512884415e-16,2.6615822931698485e-16,2.168908308941181e-16
g6,p15,lemon,26,1.1123438639982046,2.2813562512884415e-16,2.5551190014430543e-16,2.0820940527646638e-16
g6,p15,grape,26,1.1123438639982046,1.596949375901909e-16,2.6615822931698485e-16,1.8939732740033228e-16
g6,p15,peach,26,1.1123438639982046,2.1292658345358787e-16,3.5487763908931313e-16,2.2791847972031044e-16
g6,p16,cucumber,28,1.127361541864102,0.013500931098696394,0.013500931098696474,0.0135009310986964
g6,p16,strawberry,28,1.127361541864102,0.013500931098696415,0.037174115456238443,0.004241652392931357
g6,p16,lemon,28,1.127361541864102,0.019737540297551093,0.025947643604068336,-0.006649717314772632
g6,p16,grape,28,1.127361541864102,0.01350093109869643,0.03811254224429278,0.0028369903253515553
g6,p16,peach,28,1.127361541864102,0.013500931098696394,0.09911028346782551,-0.0067518511128847
g6,p17,cucumber,27,1.1277137910604074,0.00031245450835836516,0.0003124545083584214,0.0008126452315244712
g6,p17,strawberry,27,1.1277137910604074,0.0003124545083583506,0.0003124545083584439,0.0008126452315244658
g6,p17,lemon,27,1.1277137910604074,0.00031245450835839546,0.0003124545083584304,-0.00048214098052383675
g6,p17,grape,27,1.1277137910604074,0.0003124545083583294,0.0003124545083583773,-0.0005780510703052214
g6,p17,peach,27,1.1277137910604074,0.00031245450835839546,0.0003124545083584214,0.0008126452315245066
g6,p18,cucumber,27,0.8265695245980984,0.022719498333158037,0.05133985588197259,-0.0010667481151911443
g6,p18,strawberry,27,0.8265695245980984,0.008347726249822133,0.029918096971093943,0.0029744365269301805
g6,p18,lemon,27,0.8265695245980984,0.012096884184605323,0.022719498333157926,-0.003157108757403124
g6,p18,grape,27,0.8265695245980984,0.022719498333157954,0.0396216614663892,-0.004249786965203277
g6,p18,peach,27,0.8265695245980984,0.022719498333158037,0.0994405643751973,0.018276675711265608
g6,p19,cucumber,27,0.8264575227430068,0.00013550203795149822,0.00013550203795162464,-0.0009768509192416095
g6,p19,strawberry,27,0.8264575227430068,0.00013550203795149033,0.00013550203795156235,0.0003156729936780129
g6,p19,lemon,27,0.8264575227430068,0.0001355020379514674,0.00013550203795157465,-0.00039313044243917904
g6,p19,grape,27,0.8264575227430068,0.00013550203795149822,0.00013550203795150527,-0.00022287863670516093
g6,p19,peach,27,0.8264575227430068,0.00013550203795144555,0.00013550203795150527,0.0035469827759770454
g7,p02,cucumber,27,1.015625,0.015625,0.04375000000000015,-0.000675154320987655
g7,p02,strawberry,27,1.015625,0.015625,0.0478515625,0.0028368051599959496
g7,p02,celery,27,1.015625,0.015625,0.015625,0.015625
g7,p02,lettuce,27,1.015625,0.015625,0.015625,0.0005787037037037037
g7,p02,corn,27,1.015625,0.015625,0.0234375,-0.0010107043402501899
g7,p03,cucumber,26,1.015625,0.0,0.0,0.0
g7,p03,strawberry,26,1.015625,0.0,0.0,0.0
g7,p03,celery,26,1.015625,0.0,0.0,0.0
g7,p03,lettuce,26,1.015625,0.0,0.0,0.0
g7,p03,corn,26,1.015625,0.0,0.0,0.0
g7,p04,cucumber,28,1.0168198529411765,0.00117647058823539,0.00117647058823539,0.0011764705882353597
g7,p04,strawberry,28,1.0168198529411765,0.001176470588235333,0.00117647058823539,-0.0005262104841936487
g7,p04,celery,28,1.0168198529411765,0.00117647058823539,0.00117647058823539,0.0011764705882353628
g7,p04,lettuce,28,1.0168198529411765,0.0011764705882352736,0.00117647058823539,0.0011764705882353046
g7,p04,corn,28,1.0168198529411765,0.0011764705882353096,0.00117647058823539,0.00021008403361347412
g7,p05,cucumber,26,1.0172971844987995,0.00046943571788281676,0.000469435717882848,0.0005147058280962849
g7,p05,strawberry,26,1.0172971844987995,0.0004694357178828432,0.0004694357178829258,-0.001319811495316568
g7,p05,celery,26,1.0172971844987995,0.0004694357178827751,0.000469435717882848,0.0005147058280962773
g7,p05,lettuce,26,1.0172971844987995,0.00046943571788281676,0.0004694357178828917,0.000514705828096301
g7,p05,corn,26,1.0172971844987995,0.00046943571788285834,0.00046943571788291575,0.0005147058280963432
g7,p06,cucumber,27,0.6053132265408355,0.03309081346423554,0.08099579242636752,-0.004153061931229169
g7,p06,strawberry,27,0.6053132265408355,0.019965349393614388,0.04395862552594676,0.00618213216964617
