MASE,RMSSE,MAE,RMSE,sMAPE,Pearson,Spearman,model,fold,crop,horizon,n
0.21480724175705854,0.2552925230763907,0.30261698522161823,0.481310790566591,6.595853884836697,0.8295010799605526,0.8035628554805643,Naive,0,Bell Pepper,1,112
0.9810862610721094,1.3599345065830204,1.8892557219760928,4.55756584104173,11.317661271026891,0.7985130927357915,0.9010455404238585,Naive,0,Strawberry,1,112
0.5554700593971303,0.5316476008334982,0.2334419126463234,0.38181393867350816,5.909845490015956,0.9230128456610962,0.9034276451475433,Naive,0,Cucumber,1,112
0.58102287825047,0.497691174879483,0.41832993957236936,0.5816152914054646,7.622230685305539,0.9156811165080061,0.9145732515347378,Naive,0,Blueberry,1,112
0.6386883092593801,0.598467705531586,0.4651855715868929,0.6938102686763642,7.230582213285748,0.9691432179218404,0.971070642798425,Naive,0,Mango,1,112
0.9818986994502894,1.04427991448934,0.5511091651291569,0.8760495902018889,9.957425419684682,0.9479123223787695,0.9649298682866146,Naive,0,Watermelon,1,112
0.42841687797239714,0.45755341422017387,0.7827849217253322,1.042144914059978,5.519268515906973,0.8412374992553588,0.8386998804596489,Naive,0,Tomato,1,112
1.5492447885226839,1.7952634745640192,1.8463419412695719,3.828663829257429,11.416912538740045,0.19039959995126027,0.5242094059540716,Naive,0,Corn,1,112
0.6493552846493087,0.778973861380885,0.17850127402242041,0.2925242447641564,10.541508444640993,0.5679523837354438,0.48020521247105286,Naive,0,Grapefruit,1,112
0.5267971985418474,0.5553215446333901,0.6361185550220937,0.8828932445590608,5.159637715661581,0.6947704084454386,0.7207050496568151,Naive,0,Lemon,1,112
3.0203829976334324,3.8838681033334885,3.9037814848399504,11.107317033694084,18.478162481328003,0.7946265375935834,0.8813987969273112,Naive,0,Pumpkin,1,112
0.46614257819657623,0.5641308983996633,0.39216940738364486,0.5836118757150144,8.812013324325758,0.9521119665720761,0.9298072889467239,Naive,0,Peach,1,112
0.3590471160389943,0.4613115629557177,0.17098821609999693,0.30284377828080244,8.353232196606642,0.40338856595058714,0.6286282957757042,Naive,0,Celery,1,112
0.22580158806664336,0.22675690929836395,0.16689128299603295,0.2923916658736645,6.808463809474718,0.5642695467505117,0.6971477245731447,Naive,0,Lettuce,1,112
0.5958101012272636,0.6493257790161177,0.35626897987438916,0.6054532870323143,7.361503165592749,0.5614706452154693,0.7163091161419778,Naive,0,Grape,1,112
0.5616280989797106,0.6055582209638668,0.20019410608249272,0.31505174368526184,6.521166822330628,0.726571623857386,0.603412749492086,Naive,0,Eggplant,1,112
0.3006323184799698,0.3041029059198663,0.21374434613953777,0.34376474426732273,6.496284367493044,0.904399747267098,0.8068735447177774,Naive,0,Zucchini,1,112
0.6678174475094297,0.8096894823374958,0.13799054014754217,0.24851830067535968,10.903562014692438,0.7983429844929069,0.7607766647664911,Naive,0,Okra,1,112
0.6721723467801519,0.9681267063372577,0.06923037272163181,0.16842207581436736,7.343484305650638,0.33179875561355443,0.46713023643415985,Naive,0,Sugarcane,1,112
0.34261877645290206,0.46865466388018395,0.168610310617553,0.30560050970154534,8.609930385061388,0.5722546383498284,0.7018687804478493,Naive,0,Rosemary,1,112
0.08862211125580552,0.08517860843419264,0.4796384094205995,0.7979168469631502,5.891583554865771,0.7561704001377619,0.8408663283324798,Naive,0,Citrus Fruit,1,112
0.3773968339313997,0.5455736910064879,0.13218774749287784,0.2412616982736532,10.658750561509196,0.8279676567360714,0.8307538909028835,Naive,0,Plum,1,112
0.4310817654790842,0.5273778431683835,0.26659131567305655,0.40406149570181693,7.383457491857625,0.7862705686950733,0.7072533689716545,Naive,0,Cauliflower,1,112
0.7184418019838938,0.9513709388492066,0.18224546099263067,0.32621435448900427,8.779433616845976,0.46848633486356867,0.6361339907651402,Naive,0,Walnut,1,112
0.08433388955801698,0.09373288020050694,0.7049571874953309,0.9752702805178468,6.403057238754248,0.7429470208620526,0.6570691105385555,Naive,0,Coconut,1,112
0.61041957876004,0.6730759582033321,0.16593474264713098,0.2775678017849367,7.499106260400167,0.5915983310354284,0.5918476031324676,Naive,0,Coriander,1,112
0.6133748677359182,0.6629012332165911,0.2057524793086026,0.3161140356210657,8.79111100073352,0.6582795289144954,0.680226285916576,Naive,0,Basil,1,112
0.5688690223369752,0.7725809295941357,0.10452611499163304,0.20913667473178682,9.910589236865837,0.35020615037749386,0.36152689394807624,Naive,0,Parsley,1,112
0.7008033275537051,0.9372489708514102,0.7221491426711228,1.346308604268466,7.598832321429732,0.5624969874431942,0.7718155884789949,Naive,0,Onion,1,112
0.43832006842594534,0.4787039356829527,0.5206579292833143,0.8417811122734409,5.933551457813292,0.606569206887174,0.7338510927987472,Naive,0,Garlic,1,112
0.6744744407504383,0.8264254551224268,0.3629193806920445,0.6209664656968377,7.406572317575278,0.5720759966979078,0.7280261426603166,Naive,0,Spinach,1,112
0.20409046140783016,0.2356461995340603,0.31216360541790794,0.43120262004737225,8.832155585467095,0.7417056006705078,0.6319892253997881,Naive,0,Lime,4,112
1.4898150474571263,2.8262762746209806,1.0860438622780884,3.3650009314028826,16.926893747676036,0.11974308957384275,0.6426048598777483,Naive,0,Cabbage,4,112
0.6401891245051611,0.6680253513170816,1.0575633927739312,1.3762293286037444,11.270958837097131,0.7044018455433355,0.7051350033782918,Naive,0,Pineapple,4,112
0.25996289657136323,0.3129235847078225,0.678062987736201,1.038123173790307,12.591058655766739,0.5380694453592669,0.6570144264816918,Naive,0,Carrot,4,112
0.3564564473739213,0.4533077809541244,0.19982310562979472,0.307319905277386,16.57245944365679,0.5619656513793021,0.498301341373227,Naive,0,Blackberry,4,112
0.026498877540856752,0.07472611759328546,0.343366459541798,1.141854080051536,26.005229450634666,0.03140115578689898,0.5344541529024154,Naive,0,Potato,4,112
0.30929884774883376,0.33504844842038795,0.6303895323050906,0.962346686511894,10.009206296738922,0.5359180392461086,0.6123078722107134,Naive,0,Avocado,4,112
0.06253684538156068,0.1789661420285703,0.004870492979641335,0.021427859920176085,1.0675281448910472,0.9030811455535798,0.8628872443564448,Naive,0,Chayote,4,112
0.6447591764923537,0.8751527632322595,0.9539935572035336,1.6544706006944947,10.693264857900004,0.2504696020573718,0.4971844649455852,Naive,0,Peanut,4,112
0.42886075943623536,0.4813867416268567,0.6041721360922537,0.9075731258739901,13.64722730625211,0.37531538537296594,0.5113393567812057,Naive,0,Bell Pepper,4,112
2.108687245745068,2.575619881608062,4.060651548140542,8.631707729381189,23.00926470434835,0.27765712851810453,0.6979302916057551,Naive,0,Strawberry,4,112
1.0683367886099426,0.7877967008388571,0.4489793447269002,0.5657728178396909,11.039328463670197,0.8277867644092903,0.8085239879537974,Naive,0,Cucumber,4,112
1.1694160834542286,1.0064028283138295,0.841966431682363,1.176109410424593,14.291044192011414,0.6531820739888584,0.7815164721030717,Naive,0,Blueberry,4,112
1.9976180074150767,1.7238424809729371,1.454955509784141,1.9984697650764716,20.52641183650615,0.7381870088587733,0.8481170179503056,Naive,0,Mango,4,112
2.279368611307949,2.124024197088273,1.2793386253620618,1.7818503464638573,23.612613778370054,0.7779665362692436,0.8559379094696501,Naive,0,Watermelon,4,112
0.594314464418887,0.6048896461514407,1.0859058674629185,1.3777247611159218,7.725579589964369,0.7266122987561675,0.6811047114723605,Naive,0,Tomato,4,112
1.7769753136820403,1.6809769695349221,2.117744125755867,3.5849310211338667,13.20107090131594,0.3210179497082156,0.4684441689827743,Naive,0,Corn,4,112
0.7952452939915375,0.8872721878197598,0.21860497865122724,0.3331929856826194,12.567258796220424,0.4410493956398134,0.38550653851704986,Naive,0,Grapefruit,4,112
0.6938237085356663,0.6868036242902956,0.8378065337769983,1.0919336483242243,6.769822541562543,0.5156941505151538,0.5179443236481074,Naive,0,Lemon,4,112
7.265997397468284,6.610982033280276,9.391148781911678,18.90647967284858,47.96269801635575,0.4035493355197684,0.697416950179688,Naive,0,Pumpkin,4,112
0.9849761274376364,1.1170993763176293,0.8286681420064547,1.1556758621487935,17.42206392455013,0.8033705237209162,0.8297433812117195,Naive,0,Peach,4,112
0.38251997972961144,0.47053457836064577,0.18216664619990927,0.308898542688775,8.680047928399704,0.3541334713900195,0.501963365465921,Naive,0,Celery,4,112
0.29742896299553995,0.2742529947742709,0.21983149746429134,0.3536354868348394,8.871872019185908,0.37486877705650407,0.5634242210062437,Naive,0,Lettuce,4,112
0.8318841119594225,0.7884814455130997,0.4974311501785827,0.7352067303923367,10.41069967965081,0.3846430023819838,0.4857126914020747,Naive,0,Grape,4,112
0.8060134887772544,0.7964827838295538,0.28730604855656094,0.4143834253647519,9.477956414366322,0.46864994526474896,0.4049590907107221,Naive,0,Eggplant,4,112
0.5840532213178514,0.5003571049831508,0.415251675310459,0.5656148918293981,11.903775704098754,0.7293520594162708,0.5858998571078987,Naive,0,Zucchini,4,112
1.05123023731106,1.0088956103089597,0.2172147924660711,0.30966071327613387,16.283162285919932,0.6700333949357417,0.6534919930150884,Naive,0,Okra,4,112
0.7023115984523782,0.963069964724916,0.07233456413446561,0.16754236976594153,7.690929577856094,0.34288227875633304,0.439466465272872,Naive,0,Sugarcane,4,112
0.3157757170421254,0.47045623572328066,0.1554002448061171,0.3067752793473993,8.306097467604863,0.569933731793172,0.6933439315021653,Naive,0,Rosemary,4,112
0.11974990240493412,0.09870285601641092,0.6481074745780446,0.9246062257487841,8.10965804702499,0.6719225276406543,0.7241481179312683,Naive,0,Citrus Fruit,4,112
0.6967533071645419,0.8095047549976799,0.24404616560465278,0.3579763745407865,19.138938766001814,0.6279340395633706,0.6639826485796252,Naive,0,Plum,4,112
0.736083567891282,0.8646184633198497,0.4552117545296071,0.66244540612769,12.288849969610718,0.420040724583726,0.3645752406059489,Naive,0,Cauliflower,4,112
0.8083002014217119,1.0009758464532015,0.2050396321897741,0.34322331729492905,10.125619391882877,0.4123071846311894,0.39683701556828516,Naive,0,Walnut,4,112
0.10767121573171122,0.11497065366760116,0.9000367208749783,1.1962447053143597,8.390084174388718,0.5976454266028034,0.5438804884164031,Naive,0,Coconut,4,112
0.8122211479772413,0.7806326927699012,0.22079191404039492,0.32192280513478105,9.960513640231227,0.4171827071099574,0.45416424358922264,Naive,0,Coriander,4,112
0.7035670725293585,0.7087306713366994,0.23600684858046067,0.3379684656755952,10.130319903961988,0.5902517481748932,0.6002416692753739,Naive,0,Basil,4,112
0.6475580160176063,0.8169946940322926,0.11898472405466151,0.22115942426017166,11.253910383211386,0.25068984750428336,0.2624435783179281,Naive,0,Parsley,4,112
1.0045172914121083,1.1696540208653299,1.0351139503343492,1.6801461738365078,10.948644631779544,0.3181899402425787,0.5707088468152803,Naive,0,Onion,4,112
0.5429097352110444,0.5176955114784121,0.6448946303960807,0.9103461889226839,7.414817891222973,0.5265391591021483,0.5792019482474815,Naive,0,Garlic,4,112
0.7816178745915685,0.819697440851499,0.4205708294431316,0.615911114101506,8.614123201204707,0.5769816316294633,0.6271790940820746,Naive,0,Spinach,4,112
0.30091066282693274,0.321849232807421,0.46025354036043115,0.5889432238720957,12.894775556158407,0.47745623530010733,0.3302823360673219,Naive,0,Lime,8,112
1.755984080716144,2.925544635514872,1.2800754941862547,3.4831911203332195,21.7197659611598,0.05563621737963783,0.36725452477545745,Naive,0,Cabbage,8,112
0.9258412869370527,0.9628237935538583,1.5294478070682043,1.9835569718332244,16.37955591086441,0.3783239416534867,0.36175671919764596,Naive,0,Pineapple,8,112
0.315433326408479,0.3621925045145229,0.8227468864095677,1.2015726863820415,15.360012170780793,0.38046167428904165,0.48594211835685536,Naive,0,Carrot,8,112
0.5039553852392165,0.6072554110261432,0.28250837071190343,0.4116886654866859,23.422609189946108,0.21278826249113522,0.21161881839033977,Naive,0,Blackberry,8,112
0.03005911066017775,0.07730185210662571,0.3894991547640719,1.181212647817559,31.449511966423284,-0.037292637145268766,0.4133829902528308,Naive,0,Potato,8,112
0.4310283091822377,0.4451364674088928,0.8784893193533385,1.2785482412354627,14.015856715649301,0.1476851634381403,0.23518189693389818,Naive,0,Avocado,8,112
0.12506937353750736,0.2530963443899454,0.00974064972522871,0.03030357000728446,2.1349789879839873,0.8170753083089748,0.724454058674825,Naive,0,Chayote,8,112
0.6357603142569473,0.8042426394745248,0.9406787306640441,1.5204154734325073,10.7093292189518,0.36143674016004756,0.42607708475453876,Naive,0,Peanut,8,112
0.5951398261965183,0.5822530677541731,0.8384234093587778,1.0977394910493592,18.699429185152862,0.07091860002022332,0.19804092809199114,Naive,0,Bell Pepper,8,112
2.9209783239788045,2.989152456499191,5.624862187260299,10.017584717102718,35.12533223117146,0.029373166739666164,0.23715059386606782,Naive,0,Strawberry,8,112
1.9089395253854138,1.3049899170493044,0.8022511499823928,0.9372060353073166,19.416661397236645,0.526468316381373,0.5315311266749544,Naive,0,Cucumber,8,112
1.8067303138827224,1.378030698868257,1.3008255119074834,1.6104037341671136,22.612473358549355,0.3531441390712129,0.4519151741751363,Naive,0,Blueberry,8,112
3.507774446610824,2.8430163479822035,2.554870720644223,3.295940479349262,37.096294503642696,0.285552851695687,0.4898094456312294,Naive,0,Mango,8,112
4.193240338923897,3.5517572731634313,2.353535230939826,2.9795799579013784,44.128850256440145,0.3753195432588897,0.5461906278534943,Naive,0,Watermelon,8,112
0.7834466447489791,0.7961150897720263,1.4314800653706194,1.813268715798688,10.173197018266086,0.5261121705384607,0.5149955837009488,Naive,0,Tomato,8,112
2.280238482849928,2.0612860470438195,2.71751757899883,4.3959961542615735,17.297657006491562,0.006209175336456835,0.1528939309196112,Naive,0,Corn,8,112
1.0297318447894106,1.0232288184871434,0.283062986536923,0.3842481143311654,16.349354405390393,0.26768333479808143,0.21492836126787968,Naive,0,Grapefruit,8,112
1.0055005134872372,0.9977804800741433,1.2141627470379668,1.5863487630250845,9.813745728565944,-0.030147079212705874,0.009477210992193725,Naive,0,Lemon,8,112
10.207370184705725,8.591921565157993,13.192811231947482,24.571688382242815,70.4858238298866,0.0059971606732406625,0.3603210129833359,Naive,0,Pumpkin,8,112
1.795941450971046,1.8915236296875224,1.5109396297757285,1.9568430954815892,31.136497047419954,0.4056744418819862,0.5135853571465643,Naive,0,Peach,8,112
0.4938795921833089,0.5318261097938227,0.23519918880631407,0.3491354681126921,11.28123633758607,0.15405518749160657,0.3672212024712856,Naive,0,Celery,8,112
0.40312975549697955,0.31925778924713083,0.29795557544489554,0.4116669129507551,12.068800862396468,0.1440292974889133,0.3516691218455871,Naive,0,Lettuce,8,112
1.076691451435787,0.9372017136450076,0.6438154778718452,0.8738785313567579,13.347301333891453,0.14836177724037755,0.1672695570780072,Naive,0,Grape,8,112
1.0076947265992955,0.9257396267372578,0.35919596145932103,0.4816314493062087,11.956579268803267,0.2655800216147629,0.2707638367575398,Naive,0,Eggplant,8,112
0.7960055637194913,0.6774361927411919,0.5659461018725864,0.7657890635759663,16.611357326662343,0.42010180466794145,0.27683050342933496,Naive,0,Zucchini,8,112
1.4630052180784416,1.2889142219051575,0.3022994997124065,0.3956069322025076,22.343147473312477,0.43788434533206105,0.4818794122545301,Naive,0,Okra,8,112
0.8088082869682204,1.0025673209394816,0.08330318769490896,0.1744136053999674,8.541987683538464,0.257796091645512,0.3488700232054468,Naive,0,Sugarcane,8,112
0.4340865016749836,0.6071748224784147,0.21362361000774618,0.39592678688200833,11.505664516776326,0.3046470461457941,0.4662327718469336,Naive,0,Rosemary,8,112
0.16889334023371713,0.13250976213634277,0.9140803793040477,1.2412948924535907,11.43958181489619,0.4066538251695718,0.490861036087234,Naive,0,Citrus Fruit,8,112
1.0199541844687614,1.0659316076394691,0.3572511321474634,0.47137256459018934,27.961961623752142,0.32164174206479024,0.3640729030733148,Naive,0,Plum,8,112
1.0024263385989145,1.0967781857510552,0.6199245198307413,0.8403194027364562,16.632535549703054,0.04453008837257911,0.058172304304957345,Naive,0,Cauliflower,8,112
1.1401267472369863,1.2715346888276469,0.28921330032086745,0.435994889888089,14.116677507644344,0.07000852523916648,0.12469008697997375,Naive,0,Walnut,8,112
0.15147140192117722,0.15687131814963387,1.2661677772002764,1.6322120277295222,11.699835334643355,0.2208047391258542,0.11574615078396876,Naive,0,Coconut,8,112
0.9432153302453246,0.8791521770843382,0.2564010043763891,0.3625509636076214,11.54375624127357,0.25657450647516283,0.3350738012099635,Naive,0,Coriander,8,112
0.9516047924699415,0.9142387796054591,0.3192094356512437,0.435967977823829,13.52694841734255,0.28300459506106057,0.37814243381452217,Naive,0,Basil,8,112
0.7247689848672431,0.8464055733382876,0.133171755324949,0.22912091187057,12.655676036007355,0.16711089678986457,0.20528923614130792,Naive,0,Parsley,8,112
1.1340236206722911,1.240837504266452,1.168564921482254,1.7823974850304525,12.64400274410348,0.15515394742177988,0.3292324799843019,Naive,0,Onion,8,112
0.7726908797457639,0.7071440580207471,0.9178398672669997,1.243483638481097,10.44614318402378,0.10369161283405008,0.17752869246442107,Naive,0,Garlic,8,112
1.048130035053184,1.0513995538011922,0.5639749710648843,0.7900093842855315,11.654889765394605,0.31095958950873165,0.34236986896151694,Naive,0,Spinach,8,112
0.369782345507885,0.41396837254533886,0.5655952237913027,0.7575095512308306,15.977490256610142,0.04922490388913012,0.03185741335459116,Naive,0,Lime,13,112
2.159182585116591,3.1187701293748282,1.5739987309875072,3.7132478818211707,28.95768133800248,-0.07644789122118434,-0.021599385198891635,Naive,0,Cabbage,13,112
1.1887431593481776,1.1547255850369411,1.963749774269909,2.3789025573411946,20.976965576236747,0.10064071676180557,0.10638425257199033,Naive,0,Pineapple,13,112
0.397558385366873,0.40733940236733945,1.036954235149636,1.3513474019232607,19.715058970540287,0.21729612569860363,0.24982586388361017,Naive,0,Carrot,13,112
0.6140211543857742,0.6761317086129521,0.3442092712747313,0.458383335509077,28.703240976520622,0.0005054690382025632,0.05885265143279286,Naive,0,Blackberry,13,112
0.03227367566145736,0.07797331652846465,0.4181949869834608,1.1914729746534756,36.439168180305145,-0.05645028221228736,0.44576555182642325,Naive,0,Potato,13,112
0.5251857824617324,0.5017779140165963,1.0703939642483937,1.4412372753711211,17.099626919981272,-0.1154578520957126,-0.0750285848632588,Naive,0,Avocado,13,112
0.2032350337324407,0.3226357992880799,0.015828345657212927,0.03862962364845168,3.469292541850162,0.7211095311715716,0.5464924619542914,Naive,0,Chayote,13,112
0.7988627672121424,0.9807793956215203,1.1820071133477046,1.8541570614821612,13.500667025755236,0.0596575634805183,0.20698510817684154,Naive,0,Peanut,13,112
0.6992399680106323,0.6366115735439181,0.9850780138276465,1.2002232421612236,21.80656458007768,-0.11577558593585247,-0.1056556245627908,Naive,0,Bell Pepper,13,112
3.3200919301023326,3.226662961659349,6.39342627179187,10.813556699552315,41.54128097336467,-0.1304511990346444,-0.21810662649119494,Naive,0,Strawberry,13,112
2.6268284488875535,1.7668224297520534,1.1039512336049655,1.2688807958179806,26.64166332451581,0.13370130019344037,0.12437687366281085,Naive,0,Cucumber,13,112
2.381533647113285,1.7402164189116662,1.7146774489953722,2.0336637068940875,30.19110895934515,-0.027962357912711833,-0.012619998094684174,Naive,0,Blueberry,13,112
4.738802357459162,3.6464690103705575,3.451484004534533,4.227392088864694,51.46883281568989,-0.1657951804804745,-0.08709747150397293,Naive,0,Mango,13,112
5.751792945520774,4.751113032825572,3.2283022780011414,3.985723145355185,61.78774197426318,-0.11055679429149504,0.011378721409840383,Naive,0,Watermelon,13,112
0.9314772776184757,0.9131071623977289,1.7019552808012453,2.0797352958372373,12.027064075963965,0.38642178043784864,0.3771088202583625,Naive,0,Tomato,13,112
2.6289006265604566,2.184098960129395,3.1330423198498676,4.657912783635806,20.23095250402123,-0.06957629443780079,-0.05233933689986436,Naive,0,Corn,13,112
1.2254974363603013,1.1812832602983045,0.3368769899511385,0.44360152593405283,19.40276465501117,-0.0019375509534742443,-0.11030440893439201,Naive,0,Grapefruit,13,112
1.1499880341659061,1.1246054823130305,1.3886344282223884,1.7879849840577533,11.236034402480191,-0.28472598075604694,-0.2892918733600392,Naive,0,Lemon,13,112
13.419793635567094,10.144851603436543,17.34480096264198,29.012850081709896,89.72085208335116,-0.19737148598837892,-0.08686874834527371,Naive,0,Pumpkin,13,112
2.5146246286064358,2.598066219008309,2.115573424354796,2.6877845259116535,43.80722604459048,-0.13819978633745866,-0.02708753365633751,Naive,0,Peach,13,112
0.5118571572039421,0.5562239117929005,0.24376060494192212,0.3651522410108319,11.551612460366622,0.045213483984515294,0.2794241941796161,Naive,0,Celery,13,112
0.37311615114612356,0.3051859272334726,0.27577234378413634,0.39352195238991033,11.212602085483244,0.224861208502934,0.4274906260616118,Naive,0,Lettuce,13,112
1.1443816042202521,0.9489362313721641,0.6842912966442837,0.8848201920134642,14.24340729924759,0.11361823607197848,0.06475929822449908,Naive,0,Grape,13,112
0.9874477824093113,0.9402364896169891,0.351978874386257,0.4891736835127823,11.67535344369429,0.2499543134253029,0.1964059484704242,Naive,0,Eggplant,13,112
0.9224632097553905,0.8269126481777584,0.6558552872953417,0.9347606007656749,19.069345200116327,0.013435861919386553,0.00838973049238363,Naive,0,Zucchini,13,112
2.066981816662237,1.7217424290876142,0.42709866059967333,0.5284550584036961,32.10357011731427,-0.016952659415479347,0.007395733116569327,Naive,0,Okra,13,112
0.8392625090029943,0.9801712764182546,0.08643981947173555,0.17051743325265958,8.898462022828415,0.30077247921806066,0.34174410832209146,Naive,0,Sugarcane,13,112
0.5045893834073504,0.599196227276591,0.24831964421637068,0.3907241015183501,13.285113256831652,0.31624004486825696,0.4612258016275647,Naive,0,Rosemary,13,112
0.21965493343723885,0.15750657563627238,1.1888110247240722,1.475454371912558,14.749560751401036,0.1490720950553655,0.20524913127081693,Naive,0,Citrus Fruit,13,112
1.2750530947378096,1.2906128883542296,0.4466025715463503,0.5707303383412294,34.77413725784316,-0.01351421566712536,0.003805030499230339,Naive,0,Plum,13,112
1.1856533239851599,1.2403401895684953,0.7332364875653103,0.9503124157912423,19.74754550099965,-0.2030810571028941,-0.26391653013401384,Naive,0,Cauliflower,13,112
1.1703153183056085,1.2822516593345097,0.2968711649327504,0.43966961808632765,14.566871869589521,0.045053730208621356,0.21843562723519117,Naive,0,Walnut,13,112
0.16742572504745004,0.17833056835802522,1.3995318947387143,1.8554908699636619,13.011582025517416,-0.017192054423002524,-0.05381844492794941,Naive,0,Coconut,13,112
1.228052839022161,1.0482386247175335,0.33383043219904124,0.432280023172384,14.838767296255162,-0.06394336400717897,0.09209079097502491,Naive,0,Coriander,13,112
1.2144829947966524,1.0965951916992664,0.4073901628541003,0.5229272689819388,17.28154373836066,-0.029302042803647104,0.10014521359800783,Naive,0,Basil,13,112
0.9290708451830346,0.941580623085048,0.17071094080677543,0.25488467675139154,16.42237695961015,-0.06684640388427504,-0.0391784045864265,Naive,0,Parsley,13,112
1.3074071081727456,1.350184170807342,1.3472295081485999,1.9394681915241,14.739630192169457,-0.0010045665584845578,0.08372055318678542,Naive,0,Onion,13,112
0.9288057616160535,0.7767996724530265,1.1032807288200386,1.3659701614073012,12.55290164039805,-0.08307536288825433,-0.03172520940744959,Naive,0,Garlic,13,112
1.211275014607542,1.2457033388131489,0.6517595798886181,0.93600698625015,13.395990438499572,0.02779650670169568,0.09940080620860282,Naive,0,Spinach,13,112
0.7557446369079251,0.7728364071329301,0.9107064799103937,1.1959520150595881,23.943684144847914,0.24013440222829052,0.24185733143120114,SeasonalNaive,1,Lime,1,112
0.7506877965376427,0.5883115988809096,0.49016716333463417,0.6113807438582166,12.443084371876624,0.9789569646603019,0.5865891258001917,SeasonalNaive,1,Cabbage,1,112
0.41418024007445475,0.4112486229448548,0.6300361589798388,0.7904603788134067,6.609890033131015,0.9075047806077449,0.8734070735970044,SeasonalNaive,1,Pineapple,1,112
1.2829616170512335,1.2014434537914749,2.5781150715203247,3.2698254217766296,80.11061738024493,0.38410074640228026,0.3727257528975163,SeasonalNaive,1,Carrot,1,112
0.5739964458172389,0.5979533106376207,0.26841807844425986,0.35311755536481065,21.242701971252565,0.6752970575793878,0.5407842364514825,SeasonalNaive,1,Blackberry,1,112
0.061770637793129954,0.05101236127472821,0.5082050717002717,0.6150453274992599,112.52803306059911,0.10418404642724044,-0.15836202859446058,SeasonalNaive,1,Potato,1,112
0.44907477348399505,0.4475853472900138,0.7368394888940827,1.0670129311916234,11.198650324205776,0.34724525813746526,0.2644376469122553,SeasonalNaive,1,Avocado,1,112
0.41676888501490755,0.4455936896695236,0.030862106951692215,0.047529208305393734,6.405447480110978,-0.8404628204411713,-0.9265428309911707,SeasonalNaive,1,Chayote,1,112
0.9951664718505394,0.9285677941417173,1.4611278528336382,1.7822468973931211,14.978857510133079,0.41242167988756234,0.5152031451175144,SeasonalNaive,1,Peanut,1,112
0.5265279628652483,0.4938028043784975,0.6760040050349323,0.828864249981248,16.214918410871825,0.23399535707597274,0.17630871579309446,SeasonalNaive,1,Bell Pepper,1,112
0.7824658065464334,0.6628184989194348,1.730754308751229,2.5550671451018676,12.553801022229594,0.947315541194648,0.8091078182307714,SeasonalNaive,1,Strawberry,1,112
0.8713261358346747,0.7730181991290797,0.4859090354456973,0.646852769618918,10.499656872659013,0.8417478674209977,0.8835198298824211,SeasonalNaive,1,Cucumber,1,112
0.8878419087892847,0.6917408883793307,0.6873293720923793,0.8208255302809891,11.415512182632742,0.9486380386601698,0.9115635759251505,SeasonalNaive,1,Blueberry,1,112
1.9391346169616805,2.237276084016089,1.5093499055397095,2.7124147996555763,16.494770898437093,0.7606446647678973,0.928232357924756,SeasonalNaive,1,Mango,1,112
1.0781839690128103,0.949565164210292,0.7958990784837471,1.0077070597258124,15.397665933215373,0.9627262649473098,0.94166013883227,SeasonalNaive,1,Watermelon,1,112
0.7889786777142306,0.7901143868321266,1.5800383524054433,2.008323350752512,9.86274381478785,0.42614184569538477,0.4642046734386299,SeasonalNaive,1,Tomato,1,112
1.2678461288551597,1.0254363285091441,1.6015153018376158,2.099201097224946,9.945923308809025,0.8007878198591631,0.6120298503385775,SeasonalNaive,1,Corn,1,112
0.9020290334425419,0.9187910629201335,0.23657930341987227,0.3285817897216342,12.762220932080032,0.545606052944637,0.5735361745581846,SeasonalNaive,1,Grapefruit,1,112
0.7202587594459873,0.7038980212365303,0.9613859620988123,1.244054368491872,7.449419243193391,0.5041265670787216,0.5366528701248797,SeasonalNaive,1,Lemon,1,112
1.3829588985986765,1.224203433157843,1.862154827290565,3.7829505140141024,13.68808863824405,0.9763058348325457,0.908450809869336,SeasonalNaive,1,Pumpkin,1,112
0.8249154497047454,0.7785332273099457,0.7480379622695521,0.8910485649003136,17.323126253462025,0.8682625593475751,0.8284088853285174,SeasonalNaive,1,Peach,1,112
0.5148217006632706,0.5447541230076939,0.21169669547318762,0.31330597360472767,9.653896758063444,0.4682592032417435,0.06324830142976537,SeasonalNaive,1,Celery,1,112
0.5796042946601524,0.4206935435180477,0.35444021874958775,0.4476616434409132,12.94780067636267,0.47212367305448094,0.39624835176743567,SeasonalNaive,1,Lettuce,1,112
1.2354925272321584,1.2525303921609825,0.6979654951698988,1.043720261040227,11.640743534456975,0.6094608050939635,0.6661361527953568,SeasonalNaive,1,Grape,1,112
0.6063085907700669,0.5479544854675827,0.2705771993523958,0.34436153173440415,9.614178638081,0.3782369065086519,0.29424261498146814,SeasonalNaive,1,Eggplant,1,112
0.3936499449310892,0.3295597539086536,0.34875681609891274,0.4368431829090493,11.129506852901859,0.6299972058641299,0.6835528859562003,SeasonalNaive,1,Zucchini,1,112
0.7535341613090777,0.7767275310653161,0.18366764709188782,0.26516399560737247,13.536163986155413,0.6058770969953687,0.4923280213936866,SeasonalNaive,1,Okra,1,112
0.6356053550019614,0.7151846653385298,0.0780411498188872,0.12973085439675533,7.421951170439196,-0.03530735882454959,-0.5297045175993459,SeasonalNaive,1,Sugarcane,1,112
